"country","iso2c","iso3c","year","lastupdated","edu_exp_gdp","gdp_per_capita","gov_exp_gdp","unemployment_rate","inflation_rate","population","urban_pop_percent","education_index","hdi_proxy","region","capital","longitude","latitude","income","lending","Country.of.Asylum","Country.of.Origin","Country.of.Asylum.ISO","Refugees","Returned.Refugees","Asylum.Seekers","IDPs","Returned.IDPs","Stateless","HST","OOC"
"Tunisia","TN","TUN",2009,"2025-07-01",6.528480052948,4080.09032448781,16.6311616777897,13.29,3.66490330642919,10650681,66.376,86.0464019775391,4020,"Middle East & North Africa","Tunis",10.21,36.7899,"Lower middle income","IBRD","-","Tunisia","-",2237,0,488,0,0,0,0,0
"Tunisia","TN","TUN",2010,"2025-07-01",5.96306991577148,4291.86120891575,15.153644726139,13.049,3.33897963601069,10765980,66.657,85.7978897094727,4140,"Middle East & North Africa","Tunis",10.21,36.7899,"Lower middle income","IBRD","-","Tunisia","-",2159,0,537,0,0,0,0,0
"Tunisia","TN","TUN",2012,"2025-07-01",5.95086002349854,4297.26782454273,16.656985085655,17.63,4.6118443220664,11009647,67.218,NA,4250,"Middle East & North Africa","Tunis",10.21,36.7899,"Lower middle income","IBRD","-","Tunisia","-",1918,0,2279,0,0,0,0,0
"Tunisia","TN","TUN",2023,"2025-07-01",6.73398876190186,3950.3753419816,19.4468213301164,15.106,9.32899597507865,12200431,70.544,NA,3850,"Middle East & North Africa","Tunis",10.21,36.7899,"Lower middle income","IBRD","-","Tunisia","-",2800,0,9194,0,0,0,0,10
"Tunisia","TN","TUN",2021,"2025-07-01",6.67984676361084,3906.93926319391,20.806631363051,16.611,5.706350208307,12048622,69.888,NA,3640,"Middle East & North Africa","Tunis",10.21,36.7899,"Lower middle income","IBRD","-","Tunisia","-",2201,0,4012,0,0,0,0,9
"Tunisia","TN","TUN",2022,"2025-07-01",6.8049898147583,3708.8481241036,20.3379138799882,15.3,8.30646124447623,12119334,70.214,NA,3900,"Middle East & North Africa","Tunis",10.21,36.7899,"Lower middle income","IBRD","-","Tunisia","-",2691,0,7923,0,0,0,0,39
"Turkiye","TR","TUR",2009,"2025-07-01",3.76504969596863,9012.99945793034,15.6578594189573,14.026,6.25097663090626,72039206,70.241,80.1907424926758,9550,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",146378,26,9273,0,0,0,0,0
"Turkiye","TR","TUR",2008,"2025-07-01",3.3205578327179,10843.5036940489,13.59629253992,10.965,10.4441283764885,71051678,69.651,89.0569686889648,9770,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",214365,0,8531,0,0,0,0,0
"Turkiye","TR","TUR",2013,"2025-07-01",4.34481000900269,12578.1878632,14.0183847134034,9.713,7.49309030547693,76147624,72.531,102.209701538086,12570,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",66558,0,10552,0,0,0,0,10
"Turkiye","TR","TUR",2010,"2025-07-01",3.7870135307312,10622.7020439723,14.8745579054521,11.879,8.56644420552976,73142150,70.825,84.2024002075195,10380,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",146785,255,7493,0,0,0,0,0
"Turkiye","TR","TUR",2011,"2025-07-01",4.221519947052,11300.7852215681,13.6003551694441,9.789,6.471879671151,74223629,71.402,87.80322265625,11190,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",139763,0,6885,0,0,0,0,0
"Turkiye","TR","TUR",2012,"2025-07-01",4.38721990585327,11713.2849831139,14.1261228924037,9.21,8.89156996512163,75175827,71.974,85.0204315185547,11880,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",135353,0,8857,0,0,0,0,0
"Turkiye","TR","TUR",1993,"2025-07-01",3.36546993255615,3057.93737480422,12.8938665968066,8.962,66.0938429820006,58999167,61.055,56.6757888793945,3030,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",16767,0,0,0,0,0,0,0
"Turkiye","TR","TUR",1994,"2025-07-01",3.42482995986938,2176.2801813809,11.657367586238,8.577,105.214986469202,60033836,61.59,58.6329002380371,2570,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",28872,0,0,0,0,0,0,0
"Turkiye","TR","TUR",1995,"2025-07-01",2.2511100769043,2774.61627202847,10.7858027048939,7.644,89.11331722485,61024503,62.123,61.3750190734863,2730,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",44866,0,0,0,0,0,0,0
"Turkiye","TR","TUR",1998,"2025-07-01",0,4329.56243985573,10.6132231317288,6.888,84.6413434846315,63734383,63.703,NA,3310,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",45019,626,0,0,0,0,0,0
"Turkiye","TR","TUR",2021,"2025-07-01",3.53787994384766,9743.21277804855,12.945413768371,11.969,19.5964926913324,84147318,76.569,114.147331237793,10010,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",105019,0,46327,0,0,0,0,122
"Turkiye","TR","TUR",2022,"2025-07-01",2.61430358886719,10674.504157865,11.65321282642,10.465,72.3088359891207,84979913,77.022,116.040176391602,10640,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",93537,0,82737,0,0,0,0,179
"Turkiye","TR","TUR",2015,"2025-07-01",4.30550003051758,11049.9951100942,13.805172456767,10.304,7.67085364845877,78218479,73.611,107.243186950684,12080,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",59545,0,12073,0,0,0,0,12
"Turkiye","TR","TUR",2016,"2025-07-01",4.62773990631104,10970.0458948862,14.7332129738232,10.899,7.7751341532833,79277962,74.134,108.547561645508,11340,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",57915,0,23236,0,0,0,0,45
"Turkiye","TR","TUR",2017,"2025-07-01",4.32368993759155,10695.550196231,14.3802554180994,10.919,11.1443110840765,80312698,74.644,112.977333068848,11090,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",61383,0,33801,0,0,0,0,10
"Turkiye","TR","TUR",2014,"2025-07-01",4.41258001327515,12165.220135038,14.0199797535656,9.901,8.85457271364324,77181884,73.077,105.97550201416,12630,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",63882,0,11189,0,0,0,0,11
"Turkiye","TR","TUR",2019,"2025-07-01",4.44776010513306,9215.44049888114,15.2709486844521,13.73,15.1768215720022,82579440,75.63,111.910400390625,9800,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",83239,0,46941,0,0,0,0,57
"Turkiye","TR","TUR",2020,"2025-07-01",4.03382015228271,8638.73903848102,14.9935118819125,13.148,12.2789574462574,83384680,76.105,112.527458190918,9160,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",93730,0,44517,0,0,0,0,27
"Turkiye","TR","TUR",2018,"2025-07-01",4.29729986190796,9568.83506330228,14.508891929547,10.956,16.3324638988928,81407204,75.143,112.115409851074,10650,"Europe & Central Asia","Ankara",32.3606,39.7153,"Upper middle income","IBRD","-","Türkiye","-",68900,0,42915,0,0,0,0,10
"Turkmenistan","TM","TKM",2019,"2025-07-01",3.12054991722107,6648.0348960628,12.3076777311057,4.043,NA,6803944,52.048,85.9027862548828,6450,"Europe & Central Asia","Ashgabat",58.3794,37.9509,"Upper middle income","IBRD","-","Turkmenistan","-",478,0,576,0,0,0,0,0
"Turkmenistan","TM","TKM",2012,"2025-07-01",3.04924988746643,6053.8748468749,5.94104851423896,3.986,NA,5808546,49.175,NA,5040,"Europe & Central Asia","Ashgabat",58.3794,37.9509,"Upper middle income","IBRD","-","Turkmenistan","-",708,0,125,0,0,0,0,0
"Turkmenistan","TM","TKM",2021,"2025-07-01",3.8489100933075,7051.20211079213,11.8853198953298,4.459,NA,7092043,52.998,91.9673385620117,7200,"Europe & Central Asia","Ashgabat",58.3794,37.9509,"Upper middle income","IBRD","-","Turkmenistan","-",563,0,722,0,0,0,0,0
"Turkmenistan","TM","TKM",2022,"2025-07-01",3.73386001586914,8156.35211950774,11.4144727279774,4.109,NA,7230193,53.494,95.6963424682617,7780,"Europe & Central Asia","Ashgabat",58.3794,37.9509,"Upper middle income","IBRD","-","Turkmenistan","-",2240,0,863,0,0,0,0,0
"Turkmenistan","TM","TKM",2023,"2025-07-01",2.74651002883911,8232.65225980002,12.7079042982832,4.099,NA,7364438,54.003,NA,8250,"Europe & Central Asia","Ashgabat",58.3794,37.9509,"Upper middle income","IBRD","-","Turkmenistan","-",1848,0,1833,0,0,0,0,0
"Turkmenistan","TM","TKM",2020,"2025-07-01",3.76267004013062,6592.60146027748,12.174441735313,4.501,NA,6949912,52.516,88.4751815795898,6740,"Europe & Central Asia","Ashgabat",58.3794,37.9509,"Upper middle income","IBRD","-","Turkmenistan","-",498,0,585,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2020,"2025-07-01",2.42074680328369,20690.9160546118,NA,NA,NA,44386,93.605,90.964590964591,20840,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,5,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2021,"2025-07-01",4.10662603378296,27329.2885087196,NA,NA,NA,45243,93.834,97.4950332641602,27480,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,5,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2022,"2025-07-01",4.10991382598877,31280.5418020808,NA,NA,NA,45847,94.047,105.56420135498,31880,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",19,0,11,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2023,"2025-07-01",3.13524532318115,35470.2151608295,NA,NA,NA,46198,94.247,109.377401998463,34690,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",19,0,6,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2011,"2025-07-01",3.36029505729675,23626.726317837,NA,NA,NA,30846,90.668,NA,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,6,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2000,"2025-07-01",4.71883010864258,NA,NA,NA,NA,18730,84.55,79.8387069702148,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands","TC","TCA",2001,"2025-07-01",4.84300994873047,18325.7458111974,NA,NA,NA,19576,85.362,NA,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands","TC","TCA",2002,"2025-07-01",5.06913995742798,17803.9471767733,NA,NA,NA,20597,86.007,NA,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",0,0,5,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2003,"2025-07-01",4.72877979278564,18859.1890274773,NA,NA,NA,21727,86.608,79.1770629882812,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",0,0,5,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2005,"2025-07-01",2.54099988937378,24122.3028180757,NA,NA,NA,23988,87.745,95.1741027832031,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands","TC","TCA",2013,"2025-07-01",2.9092276096344,22412.2069354887,NA,NA,NA,33653,91.483,NA,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",15,0,5,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2014,"2025-07-01",2.74654626846313,24014.2653352354,NA,NA,NA,35050,91.851,72.3014256619145,22020,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",15,0,0,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2015,"2025-07-01",2.98526191711426,25736.101625461,NA,NA,NA,36605,92.195,80.4947283049473,23380,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,0,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2012,"2025-07-01",2.69146537780762,22633.9527500233,NA,NA,NA,32127,91.09,NA,NA,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,9,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2017,"2025-07-01",2.47278213500977,25614.8372710646,NA,NA,NA,39913,92.817,84.9836333878887,24810,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,5,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2018,"2025-07-01",2.86723041534424,31625.616593277,NA,NA,NA,41559,93.098,95.269436445907,40630,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,0,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2019,"2025-07-01",3.02971601486206,31780.5217068989,NA,NA,NA,43166,93.36,91.0927835051546,35590,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,0,0,0,0,0,0
"Turks and Caicos Islands","TC","TCA",2016,"2025-07-01",2.90744566917419,26946.4178520162,NA,NA,NA,38315,92.517,73.8848337388483,24950,"Latin America & Caribbean","Grand Turk",-71.141389,21.4602778,"High income","Not classified","-","Turks and Caicos Islands","-",14,0,5,0,0,0,0,0
"Tuvalu","TV","TUV",1990,"2025-07-01",6.98569011688232,1084.66707221699,NA,NA,NA,8798,40.661,80.8538208007812,2130,"East Asia & Pacific","Funafuti",179.089567,-8.6314877,"Upper middle income","IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuvalu","TV","TUV",1997,"2025-07-01",3.45019006729126,1461.08618049276,NA,NA,NA,9400,44.787,NA,2860,"East Asia & Pacific","Funafuti",179.089567,-8.6314877,"Upper middle income","IDA","-","Tuvalu","-",5,0,0,0,0,0,0,0
"Tuvalu","TV","TUV",2023,"2025-07-01",12.8456897735596,6344.7750188689,NA,NA,NA,9816,66.241,85.1700668334961,8770,"East Asia & Pacific","Funafuti",179.089567,-8.6314877,"Upper middle income","IDA","-","Tuvalu","-",0,0,5,0,0,0,0,0
"Uganda","UG","UGA",2010,"2025-07-01",1.72739994525909,823.488144282,8.27345406223707,3.619,3.97655288478168,32390802,19.383,26.3338059756956,680,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",6421,58,929,125598,302991,0,0,0
"Uganda","UG","UGA",2011,"2025-07-01",2.29890990257263,835.620060555838,15.3978037954044,3.528,16.5643496174515,33354543,19.898,25.2763251675407,860,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",5658,20,1970,29776,95822,0,0,0
"Uganda","UG","UGA",2000,"2025-07-01",2.461669921875,258.050338731086,14.5043243985272,3.529,3.39202158512998,24000150,14.786,NA,270,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",32405,435,1050,0,0,0,0,0
"Uganda","UG","UGA",2004,"2025-07-01",4.95237016677856,292.38185796262,13.8873022739532,2.705,3.72128743978228,27154515,16.507,19.0221099853516,280,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",31955,91,3202,0,0,0,0,0
"Uganda","UG","UGA",2019,"2025-07-01",2.30828070640564,822.171150141651,8.77456131212774,3.06,2.867588034469,42999637,24.361,NA,810,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",7301,0,11433,0,0,0,2304506,7
"Uganda","UG","UGA",2020,"2025-07-01",2.57222175598145,845.76646385001,9.51141446504173,3.831,3.31332289544502,44457152,24.954,NA,820,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",7442,0,11742,0,0,0,2351313,7
"Uganda","UG","UGA",2021,"2025-07-01",2.63593602180481,882.791717442001,9.93159612659213,3.422,2.20457204757414,45910930,25.553,NA,860,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",7887,5,11824,0,0,0,2428906,10
"Uganda","UG","UGA",2022,"2025-07-01",2.56105017662048,963.067314233497,9.78726680444974,2.886,7.1957888597581,47312719,26.159,NA,930,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",7572,0,11833,0,0,0,2581900,35
"Uganda","UG","UGA",2023,"2025-07-01",2.55159378051758,1002.30913908852,9.56616058785446,2.787,5.35094804280395,48656601,26.771,NA,970,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",8376,0,14989,0,0,0,2659400,5
"Uganda","UG","UGA",2015,"2025-07-01",2.32152009010315,862.934610355811,8.95453398978222,2.679,5.58968606251725,37531446,22.06,NA,850,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",6311,1191,6426,0,0,0,0,180000
"Uganda","UG","UGA",2012,"2025-07-01",1.79746997356415,795.222867553127,7.59446464218355,3.551,12.6790377224659,34337438,20.424,25.3786694210768,830,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",5588,18,3076,0,0,0,0,0
"Uganda","UG","UGA",2013,"2025-07-01",1.87114000320435,818.285427416713,7.09808347224892,1.91,4.90520875694557,35337042,20.958,26.9984599576645,810,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",8166,0,3754,0,0,0,0,50000
"Uganda","UG","UGA",2014,"2025-07-01",1.91472005844116,896.054795546394,7.42890180380585,2.348,3.07570668958641,36395539,21.504,26.9398247527758,830,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",7177,0,4748,0,0,0,0,180000
"Uganda","UG","UGA",2016,"2025-07-01",2.13789010047913,752.696571725656,7.3519468435187,3.008,5.70637504616212,38799152,22.624,26.3273289386407,810,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",6229,0,5328,0,0,0,0,180000
"Uganda","UG","UGA",2017,"2025-07-01",2.25363993644714,765.218332297361,8.00943502980076,3.428,5.20971705914209,40177388,23.196,24.0003346678213,760,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",6409,0,10156,0,0,0,0,180000
"Uganda","UG","UGA",2018,"2025-07-01",2.13052010536194,792.16570022814,8.63607272997988,3.25,2.61601190952274,41565831,23.774,NA,770,"Sub-Saharan Africa","Kampala",32.5729,0.314269,"Low income","IDA","-","Uganda","-",7034,0,10956,0,0,0,0,180000
"Ukraine","UA","UKR",2004,"2025-07-01",5.12376022338867,1401.01806640625,16.8907882666189,8.59,9.04806786050888,47979507,67.597,98.8390197753906,1250,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",89582,0,2642,0,0,0,0,0
"Ukraine","UA","UKR",1999,"2025-07-01",3.61807990074158,631.910461425781,19.8295030741632,11.864,22.6836718061345,49976446,67.106,96.8399276733398,760,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",12235,0,0,0,0,0,0,0
"Ukraine","UA","UKR",2000,"2025-07-01",4.02293014526367,653.294311523438,17.8966433502907,11.707,28.2030972388552,49556660,67.145,97.8325805664062,680,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",19310,5,3038,0,0,0,0,96
"Ukraine","UA","UKR",2001,"2025-07-01",4.52568006515503,800.49072265625,18.9037528116491,11.061,11.9588085390459,49106855,67.183,99.4165725708008,710,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",26712,0,5896,0,0,0,0,0
"Ukraine","UA","UKR",2002,"2025-07-01",5.24006986618042,903.011901855469,17.6870050995567,10.136,0.75742084639286,48677281,67.283,100.038528442383,780,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",85258,0,4872,0,0,0,0,0
"Ukraine","UA","UKR",2003,"2025-07-01",5.4001898765564,1076.48156738281,18.2398009770871,9.057,5.17967781908315,48315136,67.427,101.250122070312,970,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",94141,0,2850,0,0,0,0,0
"Ukraine","UA","UKR",1997,"2025-07-01",5.45600986480713,987.489807128906,27.3989189739196,8.93,15.940599414943,50786885,67.029,NA,880,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",6348,0,0,0,0,0,0,0
"Ukraine","UA","UKR",1998,"2025-07-01",4.44884014129639,831.336791992188,24.6079158422115,11.32,10.5771611482514,50379731,67.067,NA,840,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",4599,0,0,0,0,0,0,570
"Ukraine","UA","UKR",2011,"2025-07-01",5.93770980834961,3656.69799804688,17.6915870255815,7.851,7.95572466274652,46307853,68.689,96.1171798706055,3100,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",25372,0,1039,0,0,0,0,0
"Ukraine","UA","UKR",2012,"2025-07-01",6.44269990921021,3951.34228515625,18.9399463777572,7.529,0.568727971803862,46210056,68.782,99.4775466918945,3600,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",25248,0,1209,0,0,0,0,0
"Ukraine","UA","UKR",2013,"2025-07-01",6.41989994049072,4129.89697265625,18.8979527234302,7.17,-0.238948626045407,46126770,68.875,99.4303817749023,3900,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",5154,0,1631,0,0,0,0,6
"Ukraine","UA","UKR",2014,"2025-07-01",5.87493991851807,3054.908203125,18.6657760497569,9.27,12.0718562874251,45972380,68.968,98.2963180541992,3500,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",237617,0,15085,823000,0,0,0,5
"Ukraine","UA","UKR",2015,"2025-07-01",5.7425684928894,2094.47387695313,18.9241475169772,9.14,48.6998646434424,45784896,69.061,90.5028991699219,2760,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",321399,0,22350,1600000,0,0,0,5
"Ukraine","UA","UKR",2016,"2025-07-01",5.00977993011475,2158.46118164063,18.602043207607,9.35,13.9127101997797,45616832,69.154,88.5457534790039,2330,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",239062,6,34638,1800000,0,0,0,5
"Ukraine","UA","UKR",2017,"2025-07-01",5.41707992553711,2604.28759765625,20.6834635537649,9.5,14.4383227488749,45436041,69.246,86.7886962890625,2330,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",139581,5,37670,1800000,0,0,0,5
"Ukraine","UA","UKR",2005,"2025-07-01",5.84819984436035,1875.33508300781,17.5271415295468,7.18,13.5695764909248,47585556,67.79,95.1181106567383,1530,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",84223,0,2664,0,0,0,0,0
"Ukraine","UA","UKR",2006,"2025-07-01",5.97945976257324,2366.494140625,17.6479333401768,6.81,9.05252491133248,47278694,67.969,97.1627883911133,1930,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",63716,0,3478,0,0,0,0,0
"Ukraine","UA","UKR",2007,"2025-07-01",5.90244007110596,3160.32763671875,17.0338141354216,6.351,12.8387796190181,47062798,68.147,97.6914291381836,2560,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",25980,0,2418,0,0,0,0,0
"Ukraine","UA","UKR",2008,"2025-07-01",6.15242004394531,4017.806640625,16.9735340157991,6.363,25.226461707384,46819175,68.325,97.740348815918,3170,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",28416,0,1900,0,0,0,0,0
"Ukraine","UA","UKR",2009,"2025-07-01",7.05074977874756,2607.08764648438,19.4404260845876,8.84,15.8811924594476,46623731,68.502,97.3778762817383,2810,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",24512,0,1530,0,0,0,0,0
"Ukraine","UA","UKR",2010,"2025-07-01",7.39708471298218,3039.63232421875,19.6666919510791,8.1,9.37293105078978,46456003,68.596,98.1416778564453,2990,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",25102,0,1250,0,0,0,0,0
"Ukraine","UA","UKR",2019,"2025-07-01",5.44129991531372,3619.86157226563,18.7805334308224,8.194,7.88671745611133,44957458,69.473,84.4568328857422,3270,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",59844,0,27991,734000,0,0,0,1680257
"Ukraine","UA","UKR",2020,"2025-07-01",5.38231992721558,3709.76928710938,19.2950967142315,9.475,2.73249209419427,44680014,69.608,84.4283294677734,3530,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",35156,0,21426,734000,0,0,0,1620005
"Ukraine","UA","UKR",2021,"2025-07-01",5.14011001586914,4775.94580078125,17.7421719075322,9.834,9.36313917695223,44298640,69.757,84.6516265869141,4060,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",27562,0,19426,854000,0,0,0,1424805
"Ukraine","UA","UKR",2018,"2025-07-01",5.3199200630188,3059.0517578125,20.7717491381349,8.799,10.9518559353178,45208907,69.352,85.8331909179688,2720,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",93248,5,31965,1500002,0,0,0,0
"Ukraine","UA","UKR",2022,"2025-07-01",5.93389987945557,4199.6708984375,39.8363540094756,NA,20.1836366617478,41048766,69.919,NA,3930,"Europe & Central Asia","Kiev",30.5038,50.4536,"Upper middle income","IBRD","-","Ukraine","-",5684177,1017000,34637,5914000,2616000,0,0,545130
"United Arab Emirates","AE","ARE",2019,"2025-07-01",3.86020994186401,44251.4541398817,13.087529585058,2.331,-1.93108114782173,9445785,86.789,82.3568878173828,45070,"Middle East & North Africa","Abu Dhabi",54.3705,24.4764,"High income","Not classified","-","United Arab Emirates","-",155,0,181,0,0,0,0,0
